frame_index, frame_size, send_frame_index_when_display, send_time_point, receive_time_point, display_time_point, receive_delay, display_delay
340, 100, 350, 11333.333333, 11376.666667, 11667.666667, 43.333333, 334.333333
341, 83, 351, 11366.666667, 11408.300000, 11701.000000, 41.633333, 334.333333
342, 97, 352, 11400.000000, 11443.033333, 11734.333333, 43.033333, 334.333333
343, 92, 353, 11433.333333, 11475.866667, 11767.666667, 42.533333, 334.333333
344, 105, 354, 11466.666667, 11510.500000, 11801.000000, 43.833333, 334.333333
345, 101, 355, 11500.000000, 11543.433333, 11834.333333, 43.433333, 334.333333
346, 116, 356, 11533.333333, 11578.266667, 11867.666667, 44.933333, 334.333333
347, 102, 357, 11566.666667, 11610.200000, 11901.000000, 43.533333, 334.333333
348, 101, 358, 11600.000000, 11643.433333, 11934.333333, 43.433333, 334.333333
349, 97, 359, 11633.333333, 11676.366667, 11967.666667, 43.033333, 334.333333
350, 113, 360, 11666.666667, 11711.300000, 12001.000000, 44.633333, 334.333333
351, 94, 361, 11700.000000, 11742.733333, 12034.333333, 42.733333, 334.333333
352, 105, 362, 11733.333333, 11777.166667, 12067.666667, 43.833333, 334.333333
353, 113, 363, 11766.666667, 11811.300000, 12101.000000, 44.633333, 334.333333
354, 107, 364, 11800.000000, 11844.033333, 12134.333333, 44.033333, 334.333333
355, 127, 365, 11833.333333, 11879.366667, 12167.666667, 46.033333, 334.333333
356, 113, 366, 11866.666667, 11911.300000, 12201.000000, 44.633333, 334.333333
357, 124, 367, 11900.000000, 11945.733333, 12234.333333, 45.733333, 334.333333
358, 114, 368, 11933.333333, 11978.066667, 12267.666667, 44.733333, 334.333333
359, 134, 369, 11966.666667, 12013.400000, 12301.000000, 46.733333, 334.333333
360, 109, 370, 12000.000000, 12044.233333, 12334.333333, 44.233333, 334.333333
361, 123, 371, 12033.333333, 12078.966667, 12367.666667, 45.633333, 334.333333
362, 116, 372, 12066.666667, 12111.600000, 12401.000000, 44.933333, 334.333333
363, 126, 373, 12100.000000, 12145.933333, 12434.333333, 45.933333, 334.333333
364, 103, 374, 12133.333333, 12176.966667, 12467.666667, 43.633333, 334.333333
365, 114, 375, 12166.666667, 12211.400000, 12501.000000, 44.733333, 334.333333
366, 114, 376, 12200.000000, 12244.733333, 12534.333333, 44.733333, 334.333333
367, 117, 377, 12233.333333, 12278.366667, 12567.666667, 45.033333, 334.333333
368, 96, 378, 12266.666667, 12309.600000, 12601.000000, 42.933333, 334.333333
369, 111, 379, 12300.000000, 12344.433333, 12634.333333, 44.433333, 334.333333
370, 105, 380, 12333.333333, 12377.166667, 12667.666667, 43.833333, 334.333333
371, 113, 381, 12366.666667, 12411.300000, 12701.000000, 44.633333, 334.333333
372, 84, 382, 12400.000000, 12441.733333, 12734.333333, 41.733333, 334.333333
373, 127, 383, 12433.333333, 12479.366667, 12767.666667, 46.033333, 334.333333
374, 106, 384, 12466.666667, 12510.600000, 12801.000000, 43.933333, 334.333333
375, 105, 385, 12500.000000, 12543.833333, 12834.333333, 43.833333, 334.333333
376, 90, 386, 12533.333333, 12575.666667, 12867.666667, 42.333333, 334.333333
377, 100, 387, 12566.666667, 12610.000000, 12901.000000, 43.333333, 334.333333
378, 108, 388, 12600.000000, 12644.133333, 12934.333333, 44.133333, 334.333333
379, 118, 389, 12633.333333, 12678.466667, 12967.666667, 45.133333, 334.333333
380, 92, 390, 12666.666667, 12709.200000, 13001.000000, 42.533333, 334.333333
381, 103, 391, 12700.000000, 12743.633333, 13034.333333, 43.633333, 334.333333
382, 104, 392, 12733.333333, 12777.066667, 13067.666667, 43.733333, 334.333333
383, 116, 393, 12766.666667, 12811.600000, 13101.000000, 44.933333, 334.333333
384, 88, 394, 12800.000000, 12842.133333, 13134.333333, 42.133333, 334.333333
385, 114, 395, 12833.333333, 12878.066667, 13167.666667, 44.733333, 334.333333
386, 109, 396, 12866.666667, 12910.900000, 13201.000000, 44.233333, 334.333333
387, 107, 397, 12900.000000, 12944.033333, 13234.333333, 44.033333, 334.333333
388, 97, 398, 12933.333333, 12976.366667, 13267.666667, 43.033333, 334.333333
389, 105, 399, 12966.666667, 13010.500000, 13301.000000, 43.833333, 334.333333
390, 91, 400, 13000.000000, 13042.433333, 13334.333333, 42.433333, 334.333333
391, 94, 401, 13033.333333, 13076.066667, 13367.666667, 42.733333, 334.333333
392, 91, 402, 13066.666667, 13109.100000, 13401.000000, 42.433333, 334.333333
393, 99, 403, 13100.000000, 13143.233333, 13434.333333, 43.233333, 334.333333
394, 83, 404, 13133.333333, 13174.966667, 13467.666667, 41.633333, 334.333333
395, 93, 405, 13166.666667, 13209.300000, 13501.000000, 42.633333, 334.333333
396, 79, 406, 13200.000000, 13241.233333, 13534.333333, 41.233333, 334.333333
397, 97, 407, 13233.333333, 13276.366667, 13567.666667, 43.033333, 334.333333
398, 76, 408, 13266.666667, 13307.600000, 13601.000000, 40.933333, 334.333333
399, 97, 409, 13300.000000, 13343.033333, 13634.333333, 43.033333, 334.333333
400, 84, 410, 13333.333333, 13375.066667, 13667.666667, 41.733333, 334.333333
401, 85, 411, 13366.666667, 13408.500000, 13701.000000, 41.833333, 334.333333
402, 93, 412, 13400.000000, 13442.633333, 13734.333333, 42.633333, 334.333333
403, 92, 413, 13433.333333, 13475.866667, 13767.666667, 42.533333, 334.333333
404, 80, 414, 13466.666667, 13508.000000, 13801.000000, 41.333333, 334.333333
405, 83, 415, 13500.000000, 13541.633333, 13834.333333, 41.633333, 334.333333
406, 79, 416, 13533.333333, 13574.566667, 13867.666667, 41.233333, 334.333333
407, 112, 417, 13566.666667, 13611.200000, 13901.000000, 44.533333, 334.333333
408, 90, 418, 13600.000000, 13642.333333, 13934.333333, 42.333333, 334.333333
409, 89, 419, 13633.333333, 13675.566667, 13967.666667, 42.233333, 334.333333
410, 81, 420, 13666.666667, 13708.100000, 14001.000000, 41.433333, 334.333333
411, 89, 421, 13700.000000, 13742.233333, 14034.333333, 42.233333, 334.333333
412, 76, 422, 13733.333333, 13774.266667, 14067.666667, 40.933333, 334.333333
413, 76, 423, 13766.666667, 13807.600000, 14101.000000, 40.933333, 334.333333
414, 64, 424, 13800.000000, 13839.733333, 14134.333333, 39.733333, 334.333333
415, 94, 425, 13833.333333, 13876.066667, 14167.666667, 42.733333, 334.333333
416, 64, 426, 13866.666667, 13906.400000, 14201.000000, 39.733333, 334.333333
417, 72, 427, 13900.000000, 13940.533333, 14234.333333, 40.533333, 334.333333
418, 77, 428, 13933.333333, 13974.366667, 14267.666667, 41.033333, 334.333333
419, 87, 429, 13966.666667, 14008.700000, 14301.000000, 42.033333, 334.333333
420, 79, 430, 14000.000000, 14041.233333, 14334.333333, 41.233333, 334.333333
421, 85, 431, 14033.333333, 14075.166667, 14367.666667, 41.833333, 334.333333
422, 76, 432, 14066.666667, 14107.600000, 14401.000000, 40.933333, 334.333333
423, 95, 433, 14100.000000, 14142.833333, 14434.333333, 42.833333, 334.333333
424, 85, 434, 14133.333333, 14175.166667, 14467.666667, 41.833333, 334.333333
425, 82, 435, 14166.666667, 14208.200000, 14501.000000, 41.533333, 334.333333
426, 82, 436, 14200.000000, 14241.533333, 14534.333333, 41.533333, 334.333333
427, 90, 437, 14233.333333, 14275.666667, 14567.666667, 42.333333, 334.333333
428, 84, 438, 14266.666667, 14308.400000, 14601.000000, 41.733333, 334.333333
429, 77, 439, 14300.000000, 14341.033333, 14634.333333, 41.033333, 334.333333
430, 71, 440, 14333.333333, 14373.766667, 14667.666667, 40.433333, 334.333333
431, 90, 441, 14366.666667, 14409.000000, 14701.000000, 42.333333, 334.333333
432, 82, 442, 14400.000000, 14441.533333, 14734.333333, 41.533333, 334.333333
433, 104, 443, 14433.333333, 14477.066667, 14767.666667, 43.733333, 334.333333
434, 74, 444, 14466.666667, 14507.400000, 14801.000000, 40.733333, 334.333333
435, 83, 445, 14500.000000, 14541.633333, 14834.333333, 41.633333, 334.333333
436, 84, 446, 14533.333333, 14575.066667, 14867.666667, 41.733333, 334.333333
437, 84, 447, 14566.666667, 14608.400000, 14901.000000, 41.733333, 334.333333
438, 77, 448, 14600.000000, 14641.033333, 14934.333333, 41.033333, 334.333333
439, 89, 449, 14633.333333, 14675.566667, 14967.666667, 42.233333, 334.333333
440, 82, 450, 14666.666667, 14708.200000, 15001.000000, 41.533333, 334.333333
441, 88, 451, 14700.000000, 14742.133333, 15034.333333, 42.133333, 334.333333
442, 83, 452, 14733.333333, 14774.966667, 15067.666667, 41.633333, 334.333333
443, 87, 453, 14766.666667, 14808.700000, 15101.000000, 42.033333, 334.333333
444, 83, 454, 14800.000000, 14841.633333, 15134.333333, 41.633333, 334.333333
445, 83, 455, 14833.333333, 14874.966667, 15167.666667, 41.633333, 334.333333
446, 73, 456, 14866.666667, 14907.300000, 15201.000000, 40.633333, 334.333333
447, 88, 457, 14900.000000, 14942.133333, 15234.333333, 42.133333, 334.333333
448, 82, 458, 14933.333333, 14974.866667, 15267.666667, 41.533333, 334.333333
449, 87, 459, 14966.666667, 15008.700000, 15301.000000, 42.033333, 334.333333
450, 80, 460, 15000.000000, 15041.333333, 15334.333333, 41.333333, 334.333333
451, 89, 461, 15033.333333, 15075.566667, 15367.666667, 42.233333, 334.333333
452, 86, 462, 15066.666667, 15108.600000, 15401.000000, 41.933333, 334.333333
453, 93, 463, 15100.000000, 15142.633333, 15434.333333, 42.633333, 334.333333
454, 90, 464, 15133.333333, 15175.666667, 15467.666667, 42.333333, 334.333333
455, 93, 465, 15166.666667, 15209.300000, 15501.000000, 42.633333, 334.333333
456, 87, 466, 15200.000000, 15242.033333, 15534.333333, 42.033333, 334.333333
457, 84, 467, 15233.333333, 15275.066667, 15567.666667, 41.733333, 334.333333
458, 83, 468, 15266.666667, 15308.300000, 15601.000000, 41.633333, 334.333333
459, 97, 469, 15300.000000, 15343.033333, 15634.333333, 43.033333, 334.333333
460, 88, 470, 15333.333333, 15375.466667, 15667.666667, 42.133333, 334.333333
461, 88, 471, 15366.666667, 15408.800000, 15701.000000, 42.133333, 334.333333
462, 83, 472, 15400.000000, 15441.633333, 15734.333333, 41.633333, 334.333333
463, 92, 473, 15433.333333, 15475.866667, 15767.666667, 42.533333, 334.333333
464, 83, 474, 15466.666667, 15508.300000, 15801.000000, 41.633333, 334.333333
465, 89, 475, 15500.000000, 15542.233333, 15834.333333, 42.233333, 334.333333
466, 83, 476, 15533.333333, 15574.966667, 15867.666667, 41.633333, 334.333333
467, 87, 477, 15566.666667, 15608.700000, 15901.000000, 42.033333, 334.333333
468, 81, 478, 15600.000000, 15641.433333, 15934.333333, 41.433333, 334.333333
469, 84, 479, 15633.333333, 15675.066667, 15967.666667, 41.733333, 334.333333
470, 81, 480, 15666.666667, 15708.100000, 16001.000000, 41.433333, 334.333333
471, 84, 481, 15700.000000, 15741.733333, 16034.333333, 41.733333, 334.333333
472, 81, 482, 15733.333333, 15774.766667, 16067.666667, 41.433333, 334.333333
473, 89, 483, 15766.666667, 15808.900000, 16101.000000, 42.233333, 334.333333
474, 83, 484, 15800.000000, 15841.633333, 16134.333333, 41.633333, 334.333333
475, 90, 485, 15833.333333, 15875.666667, 16167.666667, 42.333333, 334.333333
476, 78, 486, 15866.666667, 15907.800000, 16201.000000, 41.133333, 334.333333
477, 84, 487, 15900.000000, 15941.733333, 16234.333333, 41.733333, 334.333333
478, 86, 488, 15933.333333, 15975.266667, 16267.666667, 41.933333, 334.333333
479, 100, 489, 15966.666667, 16010.000000, 16301.000000, 43.333333, 334.333333
480, 84, 490, 16000.000000, 16041.733333, 16334.333333, 41.733333, 334.333333
481, 97, 491, 16033.333333, 16076.366667, 16367.666667, 43.033333, 334.333333
482, 86, 492, 16066.666667, 16108.600000, 16401.000000, 41.933333, 334.333333
483, 90, 493, 16100.000000, 16142.333333, 16434.333333, 42.333333, 334.333333
484, 88, 494, 16133.333333, 16175.466667, 16467.666667, 42.133333, 334.333333
485, 87, 495, 16166.666667, 16208.700000, 16501.000000, 42.033333, 334.333333
486, 88, 496, 16200.000000, 16242.133333, 16534.333333, 42.133333, 334.333333
487, 95, 497, 16233.333333, 16276.166667, 16567.666667, 42.833333, 334.333333
488, 86, 498, 16266.666667, 16308.600000, 16601.000000, 41.933333, 334.333333
489, 94, 499, 16300.000000, 16342.733333, 16634.333333, 42.733333, 334.333333
490, 87, 500, 16333.333333, 16375.366667, 16667.666667, 42.033333, 334.333333
491, 88, 501, 16366.666667, 16408.800000, 16701.000000, 42.133333, 334.333333
492, 89, 502, 16400.000000, 16442.233333, 16734.333333, 42.233333, 334.333333
493, 124, 503, 16433.333333, 16479.066667, 16767.666667, 45.733333, 334.333333
494, 80, 504, 16466.666667, 16508.000000, 16801.000000, 41.333333, 334.333333
495, 91, 505, 16500.000000, 16542.433333, 16834.333333, 42.433333, 334.333333
496, 86, 506, 16533.333333, 16575.266667, 16867.666667, 41.933333, 334.333333
497, 83, 507, 16566.666667, 16608.300000, 16901.000000, 41.633333, 334.333333
498, 81, 508, 16600.000000, 16641.433333, 16934.333333, 41.433333, 334.333333
499, 87, 509, 16633.333333, 16675.366667, 16967.666667, 42.033333, 334.333333
500, 88, 510, 16666.666667, 16708.800000, 17001.000000, 42.133333, 334.333333
501, 84, 511, 16700.000000, 16741.733333, 17034.333333, 41.733333, 334.333333
502, 82, 512, 16733.333333, 16774.866667, 17067.666667, 41.533333, 334.333333
503, 89, 513, 16766.666667, 16808.900000, 17101.000000, 42.233333, 334.333333
504, 79, 514, 16800.000000, 16841.233333, 17134.333333, 41.233333, 334.333333
505, 91, 515, 16833.333333, 16875.766667, 17167.666667, 42.433333, 334.333333
506, 80, 516, 16866.666667, 16908.000000, 17201.000000, 41.333333, 334.333333
507, 89, 517, 16900.000000, 16942.233333, 17234.333333, 42.233333, 334.333333
508, 81, 518, 16933.333333, 16974.766667, 17267.666667, 41.433333, 334.333333
509, 83, 519, 16966.666667, 17008.300000, 17301.000000, 41.633333, 334.333333
510, 75, 520, 17000.000000, 17040.833333, 17334.333333, 40.833333, 334.333333
511, 88, 521, 17033.333333, 17075.466667, 17367.666667, 42.133333, 334.333333
512, 77, 522, 17066.666667, 17107.700000, 17401.000000, 41.033333, 334.333333
513, 87, 523, 17100.000000, 17142.033333, 17434.333333, 42.033333, 334.333333
514, 78, 524, 17133.333333, 17174.466667, 17467.666667, 41.133333, 334.333333
515, 87, 525, 17166.666667, 17208.700000, 17501.000000, 42.033333, 334.333333
516, 77, 526, 17200.000000, 17241.033333, 17534.333333, 41.033333, 334.333333
517, 88, 527, 17233.333333, 17275.466667, 17567.666667, 42.133333, 334.333333
518, 79, 528, 17266.666667, 17307.900000, 17601.000000, 41.233333, 334.333333
519, 91, 529, 17300.000000, 17342.433333, 17634.333333, 42.433333, 334.333333
520, 84, 530, 17333.333333, 17375.066667, 17667.666667, 41.733333, 334.333333
521, 93, 531, 17366.666667, 17409.300000, 17701.000000, 42.633333, 334.333333
522, 82, 532, 17400.000000, 17441.533333, 17734.333333, 41.533333, 334.333333
523, 93, 533, 17433.333333, 17475.966667, 17767.666667, 42.633333, 334.333333
524, 86, 534, 17466.666667, 17508.600000, 17801.000000, 41.933333, 334.333333
525, 80, 535, 17500.000000, 17541.333333, 17834.333333, 41.333333, 334.333333
526, 77, 536, 17533.333333, 17574.366667, 17867.666667, 41.033333, 334.333333
527, 84, 537, 17566.666667, 17608.400000, 17901.000000, 41.733333, 334.333333
528, 81, 538, 17600.000000, 17641.433333, 17934.333333, 41.433333, 334.333333
529, 89, 539, 17633.333333, 17675.566667, 17967.666667, 42.233333, 334.333333
530, 75, 540, 17666.666667, 17707.500000, 18001.000000, 40.833333, 334.333333
531, 89, 541, 17700.000000, 17742.233333, 18034.333333, 42.233333, 334.333333
532, 83, 542, 17733.333333, 17774.966667, 18067.666667, 41.633333, 334.333333
533, 84, 543, 17766.666667, 17808.400000, 18101.000000, 41.733333, 334.333333
534, 78, 544, 17800.000000, 17841.133333, 18134.333333, 41.133333, 334.333333
535, 80, 545, 17833.333333, 17874.666667, 18167.666667, 41.333333, 334.333333
536, 86, 546, 17866.666667, 17908.600000, 18201.000000, 41.933333, 334.333333
537, 92, 547, 17900.000000, 17942.533333, 18234.333333, 42.533333, 334.333333
538, 176, 548, 17933.333333, 17984.266667, 18267.666667, 50.933333, 334.333333
539, 88, 549, 17966.666667, 18008.800000, 18301.000000, 42.133333, 334.333333
540, 99, 550, 18000.000000, 18043.233333, 18334.333333, 43.233333, 334.333333
541, 98, 551, 18033.333333, 18076.466667, 18367.666667, 43.133333, 334.333333
542, 94, 552, 18066.666667, 18109.400000, 18401.000000, 42.733333, 334.333333
543, 88, 553, 18100.000000, 18142.133333, 18434.333333, 42.133333, 334.333333
544, 86, 554, 18133.333333, 18175.266667, 18467.666667, 41.933333, 334.333333
545, 92, 555, 18166.666667, 18209.200000, 18501.000000, 42.533333, 334.333333
546, 91, 556, 18200.000000, 18242.433333, 18534.333333, 42.433333, 334.333333
547, 90, 557, 18233.333333, 18275.666667, 18567.666667, 42.333333, 334.333333
548, 84, 558, 18266.666667, 18308.400000, 18601.000000, 41.733333, 334.333333
549, 87, 559, 18300.000000, 18342.033333, 18634.333333, 42.033333, 334.333333
550, 98, 560, 18333.333333, 18376.466667, 18667.666667, 43.133333, 334.333333
551, 94, 561, 18366.666667, 18409.400000, 18701.000000, 42.733333, 334.333333
552, 83, 562, 18400.000000, 18441.633333, 18734.333333, 41.633333, 334.333333
553, 87, 563, 18433.333333, 18475.366667, 18767.666667, 42.033333, 334.333333
554, 84, 564, 18466.666667, 18508.400000, 18801.000000, 41.733333, 334.333333
555, 94, 565, 18500.000000, 18542.733333, 18834.333333, 42.733333, 334.333333
556, 89, 566, 18533.333333, 18575.566667, 18867.666667, 42.233333, 334.333333
557, 97, 567, 18566.666667, 18609.700000, 18901.000000, 43.033333, 334.333333
558, 92, 568, 18600.000000, 18642.533333, 18934.333333, 42.533333, 334.333333
559, 101, 569, 18633.333333, 18676.766667, 18967.666667, 43.433333, 334.333333
560, 86, 570, 18666.666667, 18708.600000, 19001.000000, 41.933333, 334.333333
561, 94, 571, 18700.000000, 18742.733333, 19034.333333, 42.733333, 334.333333
562, 95, 572, 18733.333333, 18776.166667, 19067.666667, 42.833333, 334.333333
563, 100, 573, 18766.666667, 18810.000000, 19101.000000, 43.333333, 334.333333
564, 95, 574, 18800.000000, 18842.833333, 19134.333333, 42.833333, 334.333333
565, 94, 575, 18833.333333, 18876.066667, 19167.666667, 42.733333, 334.333333
566, 89, 576, 18866.666667, 18908.900000, 19201.000000, 42.233333, 334.333333
567, 98, 577, 18900.000000, 18943.133333, 19234.333333, 43.133333, 334.333333
568, 88, 578, 18933.333333, 18975.466667, 19267.666667, 42.133333, 334.333333
569, 95, 579, 18966.666667, 19009.500000, 19301.000000, 42.833333, 334.333333
570, 84, 580, 19000.000000, 19041.733333, 19334.333333, 41.733333, 334.333333
571, 102, 581, 19033.333333, 19076.866667, 19367.666667, 43.533333, 334.333333
572, 79, 582, 19066.666667, 19107.900000, 19401.000000, 41.233333, 334.333333
573, 95, 583, 19100.000000, 19142.833333, 19434.333333, 42.833333, 334.333333
574, 84, 584, 19133.333333, 19175.066667, 19467.666667, 41.733333, 334.333333
