frame_index, frame_size, send_frame_index_when_display, send_time_point, receive_time_point, display_time_point, receive_delay, display_delay
274, 13, 276, 9133.333333, 9167.966667, 9207.000000, 34.633333, 73.666667
275, 11, 277, 9166.666667, 9201.100000, 9240.333333, 34.433333, 73.666667
276, 12, 278, 9200.000000, 9234.533333, 9273.666667, 34.533333, 73.666667
277, 10, 279, 9233.333333, 9267.666667, 9307.000000, 34.333333, 73.666667
278, 12, 280, 9266.666667, 9301.200000, 9340.333333, 34.533333, 73.666667
279, 11, 281, 9300.000000, 9334.433333, 9373.666667, 34.433333, 73.666667
280, 12, 282, 9333.333333, 9367.866667, 9407.000000, 34.533333, 73.666667
281, 10, 283, 9366.666667, 9401.000000, 9440.333333, 34.333333, 73.666667
282, 12, 284, 9400.000000, 9434.533333, 9473.666667, 34.533333, 73.666667
283, 10, 285, 9433.333333, 9467.666667, 9507.000000, 34.333333, 73.666667
284, 11, 286, 9466.666667, 9501.100000, 9540.333333, 34.433333, 73.666667
285, 10, 287, 9500.000000, 9534.333333, 9573.666667, 34.333333, 73.666667
286, 10, 288, 9533.333333, 9567.666667, 9607.000000, 34.333333, 73.666667
287, 11, 289, 9566.666667, 9601.100000, 9640.333333, 34.433333, 73.666667
288, 3, 290, 9600.000000, 9633.633333, 9673.666667, 33.633333, 73.666667
289, 6, 291, 9633.333333, 9667.266667, 9707.000000, 33.933333, 73.666667
290, 9, 292, 9666.666667, 9700.900000, 9740.333333, 34.233333, 73.666667
291, 10, 293, 9700.000000, 9734.333333, 9773.666667, 34.333333, 73.666667
292, 10, 294, 9733.333333, 9767.666667, 9807.000000, 34.333333, 73.666667
293, 9, 295, 9766.666667, 9800.900000, 9840.333333, 34.233333, 73.666667
294, 10, 296, 9800.000000, 9834.333333, 9873.666667, 34.333333, 73.666667
295, 9, 297, 9833.333333, 9867.566667, 9907.000000, 34.233333, 73.666667
296, 11, 298, 9866.666667, 9901.100000, 9940.333333, 34.433333, 73.666667
297, 9, 299, 9900.000000, 9934.233333, 9973.666667, 34.233333, 73.666667
298, 9, 300, 9933.333333, 9967.566667, 10007.000000, 34.233333, 73.666667
299, 10, 301, 9966.666667, 10001.000000, 10040.333333, 34.333333, 73.666667
300, 10, 302, 10000.000000, 10034.333333, 10073.666667, 34.333333, 73.666667
301, 9, 303, 10033.333333, 10067.566667, 10107.000000, 34.233333, 73.666667
302, 9, 304, 10066.666667, 10100.900000, 10140.333333, 34.233333, 73.666667
