frame_index, frame_size, send_frame_index_when_display, send_time_point, receive_time_point, display_time_point, receive_delay, display_delay
341, 28, 350, 11366.666667, 11428.000000, 11669.666667, 61.333333, 303.000000
342, 33, 351, 11400.000000, 11466.333333, 11703.000000, 66.333333, 303.000000
343, 33, 352, 11433.333333, 11499.666667, 11736.333333, 66.333333, 303.000000
344, 38, 353, 11466.666667, 11534.333333, 11769.666667, 67.666667, 303.000000
345, 36, 354, 11500.000000, 11570.333333, 11803.000000, 70.333333, 303.000000
346, 43, 355, 11533.333333, 11606.000000, 11836.333333, 72.666667, 303.000000
347, 38, 356, 11566.666667, 11640.333333, 11869.666667, 73.666667, 303.000000
348, 37, 357, 11600.000000, 11673.666667, 11903.000000, 73.666667, 303.000000
349, 37, 358, 11633.333333, 11707.000000, 11936.333333, 73.666667, 303.000000
350, 38, 359, 11666.666667, 11741.333333, 11969.666667, 74.666667, 303.000000
351, 34, 360, 11700.000000, 11771.666667, 12003.000000, 71.666667, 303.000000
352, 36, 361, 11733.333333, 11804.000000, 12036.333333, 70.666667, 303.000000
353, 38, 362, 11766.666667, 11838.333333, 12069.666667, 71.666667, 303.000000
354, 37, 363, 11800.000000, 11871.666667, 12103.000000, 71.666667, 303.000000
355, 45, 364, 11833.333333, 11913.000000, 12136.333333, 79.666667, 303.000000
356, 37, 365, 11866.666667, 11946.333333, 12169.666667, 79.666667, 303.000000
357, 42, 366, 11900.000000, 11984.666667, 12203.000000, 84.666667, 303.000000
358, 37, 367, 11933.333333, 12018.000000, 12236.333333, 84.666667, 303.000000
359, 39, 368, 11966.666667, 12053.333333, 12269.666667, 86.666667, 303.000000
360, 33, 369, 12000.000000, 12082.666667, 12303.000000, 82.666667, 303.000000
361, 40, 370, 12033.333333, 12119.000000, 12336.333333, 85.666667, 303.000000
362, 35, 371, 12066.666667, 12150.333333, 12369.666667, 83.666667, 303.000000
363, 40, 372, 12100.000000, 12186.666667, 12403.000000, 86.666667, 303.000000
364, 32, 373, 12133.333333, 12215.000000, 12436.333333, 81.666667, 303.000000
365, 34, 374, 12166.666667, 12245.333333, 12469.666667, 78.666667, 303.000000
366, 30, 375, 12200.000000, 12271.666667, 12503.000000, 71.666667, 303.000000
367, 35, 376, 12233.333333, 12303.000000, 12536.333333, 69.666667, 303.000000
368, 28, 377, 12266.666667, 12331.000000, 12569.666667, 64.333333, 303.000000
369, 31, 378, 12300.000000, 12364.333333, 12603.000000, 64.333333, 303.000000
370, 29, 379, 12333.333333, 12395.666667, 12636.333333, 62.333333, 303.000000
371, 33, 380, 12366.666667, 12433.000000, 12669.666667, 66.333333, 303.000000
372, 27, 381, 12400.000000, 12460.333333, 12703.000000, 60.333333, 303.000000
373, 35, 382, 12433.333333, 12501.666667, 12736.333333, 68.333333, 303.000000
374, 27, 383, 12466.666667, 12527.000000, 12769.666667, 60.333333, 303.000000
375, 32, 384, 12500.000000, 12565.333333, 12803.000000, 65.333333, 303.000000
376, 26, 385, 12533.333333, 12592.666667, 12836.333333, 59.333333, 303.000000
377, 32, 386, 12566.666667, 12632.000000, 12869.666667, 65.333333, 303.000000
378, 32, 387, 12600.000000, 12665.333333, 12903.000000, 65.333333, 303.000000
379, 36, 388, 12633.333333, 12702.666667, 12936.333333, 69.333333, 303.000000
380, 26, 389, 12666.666667, 12726.000000, 12969.666667, 59.333333, 303.000000
381, 33, 390, 12700.000000, 12766.333333, 13003.000000, 66.333333, 303.000000
382, 30, 391, 12733.333333, 12796.666667, 13036.333333, 63.333333, 303.000000
383, 37, 392, 12766.666667, 12837.000000, 13069.666667, 70.333333, 303.000000
384, 30, 393, 12800.000000, 12863.333333, 13103.000000, 63.333333, 303.000000
385, 32, 394, 12833.333333, 12898.666667, 13136.333333, 65.333333, 303.000000
386, 30, 395, 12866.666667, 12930.000000, 13169.666667, 63.333333, 303.000000
387, 35, 396, 12900.000000, 12968.333333, 13203.000000, 68.333333, 303.000000
388, 29, 397, 12933.333333, 12995.666667, 13236.333333, 62.333333, 303.000000
389, 35, 398, 12966.666667, 13035.000000, 13269.666667, 68.333333, 303.000000
390, 28, 399, 13000.000000, 13061.333333, 13303.000000, 61.333333, 303.000000
391, 30, 400, 13033.333333, 13096.666667, 13336.333333, 63.333333, 303.000000
392, 25, 401, 13066.666667, 13125.000000, 13369.666667, 58.333333, 303.000000
393, 30, 402, 13100.000000, 13163.333333, 13403.000000, 63.333333, 303.000000
394, 28, 403, 13133.333333, 13194.666667, 13436.333333, 61.333333, 303.000000
395, 29, 404, 13166.666667, 13229.000000, 13469.666667, 62.333333, 303.000000
396, 26, 405, 13200.000000, 13259.333333, 13503.000000, 59.333333, 303.000000
397, 30, 406, 13233.333333, 13296.666667, 13536.333333, 63.333333, 303.000000
398, 29, 407, 13266.666667, 13329.000000, 13569.666667, 62.333333, 303.000000
399, 32, 408, 13300.000000, 13365.333333, 13603.000000, 65.333333, 303.000000
400, 30, 409, 13333.333333, 13396.666667, 13636.333333, 63.333333, 303.000000
401, 32, 410, 13366.666667, 13432.000000, 13669.666667, 65.333333, 303.000000
402, 30, 411, 13400.000000, 13463.333333, 13703.000000, 63.333333, 303.000000
403, 30, 412, 13433.333333, 13496.666667, 13736.333333, 63.333333, 303.000000
404, 29, 413, 13466.666667, 13529.000000, 13769.666667, 62.333333, 303.000000
405, 30, 414, 13500.000000, 13563.333333, 13803.000000, 63.333333, 303.000000
406, 27, 415, 13533.333333, 13593.666667, 13836.333333, 60.333333, 303.000000
407, 36, 416, 13566.666667, 13636.000000, 13869.666667, 69.333333, 303.000000
408, 38, 417, 13600.000000, 13667.666667, 13903.000000, 67.666667, 303.000000
409, 39, 418, 13633.333333, 13703.000000, 13936.333333, 69.666667, 303.000000
410, 27, 419, 13666.666667, 13730.000000, 13969.666667, 63.333333, 303.000000
411, 33, 420, 13700.000000, 13766.333333, 14003.000000, 66.333333, 303.000000
412, 30, 421, 13733.333333, 13796.666667, 14036.333333, 63.333333, 303.000000
413, 32, 422, 13766.666667, 13832.000000, 14069.666667, 65.333333, 303.000000
414, 24, 423, 13800.000000, 13857.333333, 14103.000000, 57.333333, 303.000000
415, 29, 424, 13833.333333, 13895.666667, 14136.333333, 62.333333, 303.000000
416, 25, 425, 13866.666667, 13925.000000, 14169.666667, 58.333333, 303.000000
417, 29, 426, 13900.000000, 13962.333333, 14203.000000, 62.333333, 303.000000
418, 25, 427, 13933.333333, 13991.666667, 14236.333333, 58.333333, 303.000000
419, 27, 428, 13966.666667, 14027.000000, 14269.666667, 60.333333, 303.000000
420, 26, 429, 14000.000000, 14059.333333, 14303.000000, 59.333333, 303.000000
421, 28, 430, 14033.333333, 14094.666667, 14336.333333, 61.333333, 303.000000
422, 24, 431, 14066.666667, 14124.000000, 14369.666667, 57.333333, 303.000000
423, 32, 432, 14100.000000, 14165.333333, 14403.000000, 65.333333, 303.000000
424, 27, 433, 14133.333333, 14193.666667, 14436.333333, 60.333333, 303.000000
425, 28, 434, 14166.666667, 14228.000000, 14469.666667, 61.333333, 303.000000
426, 26, 435, 14200.000000, 14259.333333, 14503.000000, 59.333333, 303.000000
427, 28, 436, 14233.333333, 14294.666667, 14536.333333, 61.333333, 303.000000
428, 26, 437, 14266.666667, 14326.000000, 14569.666667, 59.333333, 303.000000
429, 26, 438, 14300.000000, 14359.333333, 14603.000000, 59.333333, 303.000000
430, 21, 439, 14333.333333, 14387.666667, 14636.333333, 54.333333, 303.000000
431, 28, 440, 14366.666667, 14428.000000, 14669.666667, 61.333333, 303.000000
432, 25, 441, 14400.000000, 14458.333333, 14703.000000, 58.333333, 303.000000
433, 26, 442, 14433.333333, 14492.666667, 14736.333333, 59.333333, 303.000000
434, 25, 443, 14466.666667, 14525.000000, 14769.666667, 58.333333, 303.000000
435, 31, 444, 14500.000000, 14564.333333, 14803.000000, 64.333333, 303.000000
436, 28, 445, 14533.333333, 14594.666667, 14836.333333, 61.333333, 303.000000
437, 30, 446, 14566.666667, 14630.000000, 14869.666667, 63.333333, 303.000000
438, 28, 447, 14600.000000, 14661.333333, 14903.000000, 61.333333, 303.000000
439, 32, 448, 14633.333333, 14698.666667, 14936.333333, 65.333333, 303.000000
440, 31, 449, 14666.666667, 14731.000000, 14969.666667, 64.333333, 303.000000
441, 29, 450, 14700.000000, 14762.333333, 15003.000000, 62.333333, 303.000000
442, 29, 451, 14733.333333, 14795.666667, 15036.333333, 62.333333, 303.000000
443, 30, 452, 14766.666667, 14830.000000, 15069.666667, 63.333333, 303.000000
444, 27, 453, 14800.000000, 14860.333333, 15103.000000, 60.333333, 303.000000
445, 30, 454, 14833.333333, 14896.666667, 15136.333333, 63.333333, 303.000000
446, 25, 455, 14866.666667, 14925.000000, 15169.666667, 58.333333, 303.000000
447, 29, 456, 14900.000000, 14962.333333, 15203.000000, 62.333333, 303.000000
448, 26, 457, 14933.333333, 14992.666667, 15236.333333, 59.333333, 303.000000
449, 28, 458, 14966.666667, 15028.000000, 15269.666667, 61.333333, 303.000000
450, 26, 459, 15000.000000, 15059.333333, 15303.000000, 59.333333, 303.000000
451, 32, 460, 15033.333333, 15098.666667, 15336.333333, 65.333333, 303.000000
452, 30, 461, 15066.666667, 15130.000000, 15369.666667, 63.333333, 303.000000
453, 32, 462, 15100.000000, 15165.333333, 15403.000000, 65.333333, 303.000000
454, 29, 463, 15133.333333, 15195.666667, 15436.333333, 62.333333, 303.000000
455, 32, 464, 15166.666667, 15232.000000, 15469.666667, 65.333333, 303.000000
456, 29, 465, 15200.000000, 15262.333333, 15503.000000, 62.333333, 303.000000
457, 31, 466, 15233.333333, 15297.666667, 15536.333333, 64.333333, 303.000000
458, 28, 467, 15266.666667, 15328.000000, 15569.666667, 61.333333, 303.000000
459, 31, 468, 15300.000000, 15364.333333, 15603.000000, 64.333333, 303.000000
460, 30, 469, 15333.333333, 15396.666667, 15636.333333, 63.333333, 303.000000
461, 30, 470, 15366.666667, 15430.000000, 15669.666667, 63.333333, 303.000000
462, 28, 471, 15400.000000, 15461.333333, 15703.000000, 61.333333, 303.000000
463, 31, 472, 15433.333333, 15497.666667, 15736.333333, 64.333333, 303.000000
464, 27, 473, 15466.666667, 15527.000000, 15769.666667, 60.333333, 303.000000
465, 27, 474, 15500.000000, 15560.333333, 15803.000000, 60.333333, 303.000000
466, 26, 475, 15533.333333, 15592.666667, 15836.333333, 59.333333, 303.000000
467, 29, 476, 15566.666667, 15629.000000, 15869.666667, 62.333333, 303.000000
468, 27, 477, 15600.000000, 15660.333333, 15903.000000, 60.333333, 303.000000
469, 29, 478, 15633.333333, 15695.666667, 15936.333333, 62.333333, 303.000000
470, 26, 479, 15666.666667, 15726.000000, 15969.666667, 59.333333, 303.000000
471, 28, 480, 15700.000000, 15761.333333, 16003.000000, 61.333333, 303.000000
472, 25, 481, 15733.333333, 15791.666667, 16036.333333, 58.333333, 303.000000
473, 28, 482, 15766.666667, 15828.000000, 16069.666667, 61.333333, 303.000000
474, 28, 483, 15800.000000, 15861.333333, 16103.000000, 61.333333, 303.000000
475, 30, 484, 15833.333333, 15896.666667, 16136.333333, 63.333333, 303.000000
476, 26, 485, 15866.666667, 15926.000000, 16169.666667, 59.333333, 303.000000
477, 30, 486, 15900.000000, 15963.333333, 16203.000000, 63.333333, 303.000000
478, 27, 487, 15933.333333, 15993.666667, 16236.333333, 60.333333, 303.000000
479, 33, 488, 15966.666667, 16033.000000, 16269.666667, 66.333333, 303.000000
480, 29, 489, 16000.000000, 16062.333333, 16303.000000, 62.333333, 303.000000
481, 31, 490, 16033.333333, 16097.666667, 16336.333333, 64.333333, 303.000000
482, 28, 491, 16066.666667, 16128.000000, 16369.666667, 61.333333, 303.000000
483, 30, 492, 16100.000000, 16163.333333, 16403.000000, 63.333333, 303.000000
484, 28, 493, 16133.333333, 16194.666667, 16436.333333, 61.333333, 303.000000
485, 30, 494, 16166.666667, 16230.000000, 16469.666667, 63.333333, 303.000000
486, 27, 495, 16200.000000, 16260.333333, 16503.000000, 60.333333, 303.000000
487, 28, 496, 16233.333333, 16294.666667, 16536.333333, 61.333333, 303.000000
488, 27, 497, 16266.666667, 16327.000000, 16569.666667, 60.333333, 303.000000
489, 30, 498, 16300.000000, 16363.333333, 16603.000000, 63.333333, 303.000000
490, 29, 499, 16333.333333, 16395.666667, 16636.333333, 62.333333, 303.000000
491, 30, 500, 16366.666667, 16430.000000, 16669.666667, 63.333333, 303.000000
492, 26, 501, 16400.000000, 16459.333333, 16703.000000, 59.333333, 303.000000
493, 33, 502, 16433.333333, 16499.666667, 16736.333333, 66.333333, 303.000000
494, 25, 503, 16466.666667, 16525.000000, 16769.666667, 58.333333, 303.000000
495, 30, 504, 16500.000000, 16563.333333, 16803.000000, 63.333333, 303.000000
496, 28, 505, 16533.333333, 16594.666667, 16836.333333, 61.333333, 303.000000
497, 28, 506, 16566.666667, 16628.000000, 16869.666667, 61.333333, 303.000000
498, 26, 507, 16600.000000, 16659.333333, 16903.000000, 59.333333, 303.000000
499, 30, 508, 16633.333333, 16696.666667, 16936.333333, 63.333333, 303.000000
500, 26, 509, 16666.666667, 16726.000000, 16969.666667, 59.333333, 303.000000
501, 28, 510, 16700.000000, 16761.333333, 17003.000000, 61.333333, 303.000000
502, 26, 511, 16733.333333, 16792.666667, 17036.333333, 59.333333, 303.000000
503, 28, 512, 16766.666667, 16828.000000, 17069.666667, 61.333333, 303.000000
504, 23, 513, 16800.000000, 16856.333333, 17103.000000, 56.333333, 303.000000
505, 29, 514, 16833.333333, 16895.666667, 17136.333333, 62.333333, 303.000000
506, 25, 515, 16866.666667, 16925.000000, 17169.666667, 58.333333, 303.000000
507, 28, 516, 16900.000000, 16961.333333, 17203.000000, 61.333333, 303.000000
508, 25, 517, 16933.333333, 16991.666667, 17236.333333, 58.333333, 303.000000
509, 26, 518, 16966.666667, 17026.000000, 17269.666667, 59.333333, 303.000000
510, 24, 519, 17000.000000, 17057.333333, 17303.000000, 57.333333, 303.000000
511, 28, 520, 17033.333333, 17094.666667, 17336.333333, 61.333333, 303.000000
512, 24, 521, 17066.666667, 17124.000000, 17369.666667, 57.333333, 303.000000
513, 26, 522, 17100.000000, 17159.333333, 17403.000000, 59.333333, 303.000000
514, 24, 523, 17133.333333, 17190.666667, 17436.333333, 57.333333, 303.000000
515, 28, 524, 17166.666667, 17228.000000, 17469.666667, 61.333333, 303.000000
516, 24, 525, 17200.000000, 17257.333333, 17503.000000, 57.333333, 303.000000
517, 28, 526, 17233.333333, 17294.666667, 17536.333333, 61.333333, 303.000000
518, 26, 527, 17266.666667, 17326.000000, 17569.666667, 59.333333, 303.000000
519, 29, 528, 17300.000000, 17362.333333, 17603.000000, 62.333333, 303.000000
520, 28, 529, 17333.333333, 17394.666667, 17636.333333, 61.333333, 303.000000
521, 33, 530, 17366.666667, 17433.000000, 17669.666667, 66.333333, 303.000000
522, 25, 531, 17400.000000, 17458.333333, 17703.000000, 58.333333, 303.000000
523, 28, 532, 17433.333333, 17494.666667, 17736.333333, 61.333333, 303.000000
524, 30, 533, 17466.666667, 17530.000000, 17769.666667, 63.333333, 303.000000
525, 31, 534, 17500.000000, 17564.333333, 17803.000000, 64.333333, 303.000000
526, 20, 535, 17533.333333, 17586.666667, 17836.333333, 53.333333, 303.000000
527, 26, 536, 17566.666667, 17626.000000, 17869.666667, 59.333333, 303.000000
528, 27, 537, 17600.000000, 17660.333333, 17903.000000, 60.333333, 303.000000
529, 25, 538, 17633.333333, 17691.666667, 17936.333333, 58.333333, 303.000000
530, 24, 539, 17666.666667, 17724.000000, 17969.666667, 57.333333, 303.000000
531, 27, 540, 17700.000000, 17760.333333, 18003.000000, 60.333333, 303.000000
532, 27, 541, 17733.333333, 17793.666667, 18036.333333, 60.333333, 303.000000
533, 26, 542, 17766.666667, 17826.000000, 18069.666667, 59.333333, 303.000000
534, 22, 543, 17800.000000, 17855.333333, 18103.000000, 55.333333, 303.000000
535, 28, 544, 17833.333333, 17894.666667, 18136.333333, 61.333333, 303.000000
536, 27, 545, 17866.666667, 17927.000000, 18169.666667, 60.333333, 303.000000
537, 30, 546, 17900.000000, 17963.333333, 18203.000000, 63.333333, 303.000000
538, 21, 547, 17933.333333, 17987.666667, 18236.333333, 54.333333, 303.000000
539, 26, 548, 17966.666667, 18026.000000, 18269.666667, 59.333333, 303.000000
540, 27, 549, 18000.000000, 18060.333333, 18303.000000, 60.333333, 303.000000
541, 26, 550, 18033.333333, 18092.666667, 18336.333333, 59.333333, 303.000000
542, 28, 551, 18066.666667, 18128.000000, 18369.666667, 61.333333, 303.000000
543, 24, 552, 18100.000000, 18157.333333, 18403.000000, 57.333333, 303.000000
544, 27, 553, 18133.333333, 18193.666667, 18436.333333, 60.333333, 303.000000
545, 30, 554, 18166.666667, 18230.000000, 18469.666667, 63.333333, 303.000000
546, 24, 555, 18200.000000, 18257.333333, 18503.000000, 57.333333, 303.000000
547, 26, 556, 18233.333333, 18292.666667, 18536.333333, 59.333333, 303.000000
548, 28, 557, 18266.666667, 18328.000000, 18569.666667, 61.333333, 303.000000
549, 29, 558, 18300.000000, 18362.333333, 18603.000000, 62.333333, 303.000000
550, 30, 559, 18333.333333, 18396.666667, 18636.333333, 63.333333, 303.000000
551, 31, 560, 18366.666667, 18431.000000, 18669.666667, 64.333333, 303.000000
552, 31, 561, 18400.000000, 18464.333333, 18703.000000, 64.333333, 303.000000
553, 30, 562, 18433.333333, 18496.666667, 18736.333333, 63.333333, 303.000000
554, 25, 563, 18466.666667, 18525.000000, 18769.666667, 58.333333, 303.000000
555, 32, 564, 18500.000000, 18565.333333, 18803.000000, 65.333333, 303.000000
556, 29, 565, 18533.333333, 18595.666667, 18836.333333, 62.333333, 303.000000
557, 28, 566, 18566.666667, 18628.000000, 18869.666667, 61.333333, 303.000000
558, 29, 567, 18600.000000, 18662.333333, 18903.000000, 62.333333, 303.000000
559, 34, 568, 18633.333333, 18700.666667, 18936.333333, 67.333333, 303.000000
560, 28, 569, 18666.666667, 18728.000000, 18969.666667, 61.333333, 303.000000
561, 35, 570, 18700.000000, 18768.333333, 19003.000000, 68.333333, 303.000000
562, 31, 571, 18733.333333, 18797.666667, 19036.333333, 64.333333, 303.000000
563, 36, 572, 18766.666667, 18836.000000, 19069.666667, 69.333333, 303.000000
564, 31, 573, 18800.000000, 18864.333333, 19103.000000, 64.333333, 303.000000
565, 35, 574, 18833.333333, 18901.666667, 19136.333333, 68.333333, 303.000000
566, 31, 575, 18866.666667, 18931.000000, 19169.666667, 64.333333, 303.000000
567, 35, 576, 18900.000000, 18968.333333, 19203.000000, 68.333333, 303.000000
568, 28, 577, 18933.333333, 18994.666667, 19236.333333, 61.333333, 303.000000
569, 35, 578, 18966.666667, 19035.000000, 19269.666667, 68.333333, 303.000000
570, 30, 579, 19000.000000, 19063.333333, 19303.000000, 63.333333, 303.000000
571, 34, 580, 19033.333333, 19100.666667, 19336.333333, 67.333333, 303.000000
572, 27, 581, 19066.666667, 19127.000000, 19369.666667, 60.333333, 303.000000
573, 33, 582, 19100.000000, 19166.333333, 19403.000000, 66.333333, 303.000000
574, 30, 583, 19133.333333, 19196.666667, 19436.333333, 63.333333, 303.000000
